sr_id,sr_doi,refnum,year,doi,url,raw,bib_key
Necula2024,10.3390/electronics13112055,50,2022,10.1109/ACCESS.2022.3217752,https://doi.org/10.1109/ACCESS.2022.3217752,"Jp, S.; Menon, V.K.; Soman, K.; Ojha, A.K.R. A Non-Exclusive Multi-Class Convolutional Neural Network for the Classiﬁcation 
of Functional Requirements in AUTOSAR Software Requirement Speciﬁcation Text. IEEE Access 2022, 10, 117707–117714. 
https://doi.org/10.1109/ACCESS.2022.3217752.",Necula2024_ref0050
Necula2024,10.3390/electronics13112055,51,2018,10.1016/j.infsof.2018.04.010,https://doi.org/10.1016/j.infsof.2018.04.010,"Al-Hroob, A.; Imam, A.T.; Al-Heisa, R. The use of artiﬁcial neural networks for extracting actions and actors from requirements 
document. Inf. Softw. Technol. 2018, 101, 1–15. https://doi.org/10.1016/j.infsof.2018.04.010.",Necula2024_ref0051
Necula2024,10.3390/electronics13112055,52,2022,10.1109/ACCESS.2022.3165585,https://doi.org/10.1109/ACCESS.2022.3165585,"Hochstetter, J.; Diaz, C.; Dieguez, M.; Diaz, J.; Cares, C. Classiﬁcation of Speech Acts in Public Software Tenders. IEEE Access 
2022, 10, 41564–41573. https://doi.org/10.1109/ACCESS.2022.3165585.",Necula2024_ref0052
Necula2024,10.3390/electronics13112055,53,2023,10.1109/ACCESS.2023.3287882,https://doi.org/10.1109/ACCESS.2023.3287882,"Oztekin, G.C.; Dalveren, G.G.M. Structured SRS for e-Government Services With Boilerplate Design and Interface. IEEE Access 
2023, 11, 62906–62917. https://doi.org/10.1109/ACCESS.2023.3287882.",Necula2024_ref0053
Necula2024,10.3390/electronics13112055,54,2018,10.1504/IJRIS.2018.096195,https://doi.org/10.1504/IJRIS.2018.096195,"Murugesh, S.; Jaya, A. Exploiting ontology to map requirements derived from informal descriptions. Int. J. Reason.-Based Intell. 
Syst. 2018, 10, 169. https://doi.org/10.1504/IJRIS.2018.096195.",Necula2024_ref0054
Necula2024,10.3390/electronics13112055,55,2019,10.1016/j.infsof.2018.12.007,https://doi.org/10.1016/j.infsof.2018.12.007,"Dalpiaz, F.; Van Der Schalk, I.; Brinkkemper, S.; Aydemir, F.B.; Lucassen, G. Detecting terminological ambiguity in user stories: 
Tool and experimentation. Inf. Softw. Technol. 2019, 110, 3–16. https://doi.org/10.1016/j.infsof.2018.12.007.",Necula2024_ref0055
Necula2024,10.3390/electronics13112055,56,2012,10.2753/MIS0742-1222280402,https://doi.org/10.2753/MIS0742-1222280402,"Vlas, R.E.; Robinson, W.N. Two Rule-Based Natural Language Strategies for Requirements Discovery and Classiﬁcation in Open 
Source Software Development Projects. J. Manag. Inf. Syst. 2012, 28, 11–38. https://doi.org/10.2753/MIS0742-1222280402.",Necula2024_ref0056
Necula2024,10.3390/electronics13112055,57,2017,10.1007/978981-10-4154-9_56,https://doi.org/10.1007/978981-10-4154-9_56,"Nazir, F.; Butt, W.H.; Anwar, M.W.; Khattak, M.A.K. The Applications of Natural Language Processing (NLP) for Software 
Requirement Engineering—A Systematic Literature Review. In Information Science and Applications 2017; Kim, K., Joukov, N., 
Eds.; Lecture Notes in Electrical Engineering; Springer: Singapore, 2017; Volume 424, pp. 485–493. https://doi.org/10.1007/978981-10-4154-9_56.",Necula2024_ref0057
Necula2024,10.3390/electronics13112055,58,2019,10.1109/REW.2019.00048,https://doi.org/10.1109/REW.2019.00048,"Mishra, S.; Sharma, A. On the Use of Word Embeddings for Identifying Domain Speciﬁc Ambiguities in Requirements. In Proceedings of the 2019 IEEE 27th International Requirements Engineering Conference Workshops (REW), Jeju Island, Republic of 
Korea, 23–27 September 2019; IEEE: Piscataway, NJ, USA, 2019; pp. 234–240. https://doi.org/10.1109/REW.2019.00048.",Necula2024_ref0058
Necula2024,10.3390/electronics13112055,59,2012,10.1145/2381716.2381786,https://doi.org/10.1145/2381716.2381786,"Huertas, C.; Juárez-Ramírez, R. NLARE, a Natural Language Processing Tool for Automatic Requirements Evaluation; ACM International Conference Proceeding Series; ACM: New York, NY, USA, 2012; pp. 371–378. https://doi.org/10.1145/2381716.2381786.",Necula2024_ref0059
